Gen	lnL	lnP	TL	Insertion	Deletion	
752100	-36033.7	-982.351	3.41698	0.195269	0.233097	
752200	-36017.4	-978.292	3.08192	0.195269	0.233097	
752300	-36002.6	-979.067	3.19481	0.195269	0.233097	
752400	-36020.8	-979.464	3.25076	0.19544	0.232926	
752500	-36032.8	-977.769	3.26067	0.19636	0.232006	
752600	-36053.2	-978.98	3.38175	0.19636	0.232006	
752700	-36061.6	-978.756	3.2877	0.198115	0.234079	
752800	-36065.1	-978.589	3.2877	0.198115	0.234079	
752900	-36039.4	-977.154	3.2443	0.198115	0.234079	
753000	-36039.7	-978.394	3.3516	0.198115	0.234079	
753100	-36050.3	-978.069	3.28572	0.198115	0.234079	
753200	-36064	-978.569	3.28572	0.198115	0.234079	
753300	-36110	-980.07	3.28572	0.198115	0.234079	
753400	-36140	-981.071	3.28572	0.198115	0.234079	
753500	-36134	-980.04	3.21826	0.19801	0.233955	
753600	-36111.9	-980.04	3.21826	0.19801	0.233955	
753700	-36086	-979.436	3.24128	0.19801	0.233955	
753800	-36078.3	-979.269	3.24128	0.19801	0.233955	
753900	-36070.2	-979.843	3.34873	0.19801	0.233955	
754000	-36052.9	-977.666	3.16438	0.19801	0.233955	
754100	-36063.2	-978.507	3.19843	0.19801	0.233955	
754200	-36064.5	-978.538	3.2015	0.19801	0.233955	
754300	-36076.5	-979.038	3.2015	0.19801	0.233955	
754400	-36054.1	-979.783	3.32605	0.19801	0.233955	
754500	-36039	-978.334	3.28394	0.198283	0.233681	
754600	-36026.5	-978.405	3.32387	0.198283	0.233681	
754700	-36010.2	-978.904	3.4395	0.198283	0.233681	
754800	-36004.8	-977.937	3.3592	0.198283	0.233681	
754900	-36016.4	-978.008	3.33341	0.198283	0.233681	
755000	-35999.9	-977.351	3.33341	0.198283	0.233681	
755100	-36007.5	-978.518	3.40084	0.198283	0.233681	
755200	-36013.9	-976.837	3.19994	0.198283	0.233681	
755300	-36033.5	-979.544	3.4049	0.198283	0.233681	
755400	-36050.1	-978.379	3.19854	0.197885	0.233212	
755500	-36041.2	-978.051	3.19854	0.197885	0.233212	
755600	-36013	-979.645	3.29326	0.197197	0.2339	
755700	-35979.2	-984.136	3.29326	0.191593	0.231458	
755800	-35976.5	-975.685	3.27254	0.194099	0.228952	
755900	-35964.7	-974.532	3.22325	0.194099	0.228952	
756000	-35950.9	-974.526	3.25565	0.194099	0.228952	
756100	-35978.4	-975.34	3.22149	0.194099	0.228952	
756200	-35993.4	-975.275	3.16544	0.194099	0.228952	
756300	-36028.8	-978.963	3.43512	0.194099	0.228952	
756400	-36035.3	-977.494	3.25521	0.194099	0.228952	
756500	-36030.6	-977.92	3.31435	0.194099	0.228952	
756600	-36023.2	-978.086	3.31435	0.194015	0.229035	
756700	-36019.8	-978.251	3.31435	0.194015	0.229035	
756800	-36012.5	-978.359	3.37487	0.194015	0.229035	
756900	-36021.9	-976.944	3.18362	0.194015	0.229035	
757000	-36014.3	-978.765	3.3657	0.194015	0.229035	
757100	-36001.7	-978.101	3.3657	0.194015	0.229035	
757200	-35995.4	-977.935	3.3657	0.194015	0.229035	
757300	-35996.7	-976.943	3.29963	0.194015	0.229035	
757400	-36003.6	-977.275	3.29963	0.194015	0.229035	
757500	-36018.1	-982.377	3.16832	0.191899	0.231152	
757600	-36027.8	-980.072	3.41662	0.193321	0.22973	
757700	-36029.2	-979.087	3.30087	0.193321	0.22973	
757800	-36056.8	-980.826	3.30087	0.192961	0.230089	
757900	-36035.9	-979.832	3.25423	0.192961	0.230089	
758000	-36062.4	-981.018	3.32002	0.192961	0.230089	
758100	-36057.4	-980.064	3.22469	0.192961	0.230089	
758200	-36070.3	-975.863	3.13301	0.194643	0.228408	
758300	-36076.3	-981.249	3.36122	0.193381	0.22967	
758400	-36075.3	-981.751	3.39422	0.193381	0.22967	
758500	-36079.2	-982.493	3.21214	0.205096	0.243584	
758600	-36097.5	-982.431	3.11987	0.205096	0.243584	
758700	-36100.5	-982.724	3.08607	0.205623	0.24421	
758800	-36088.8	-985.104	3.3241	0.205623	0.24421	
758900	-36076.6	-983.526	3.20072	0.205623	0.24421	
759000	-36045.9	-982.495	3.20072	0.205623	0.24421	
759100	-36050.2	-984.49	3.4003	0.205623	0.24421	
759200	-36064	-983.1	3.2613	0.205623	0.24421	
759300	-36062.2	-983.1	3.2613	0.205623	0.24421	
759400	-36065.1	-979.398	3.09352	0.206467	0.243365	
759500	-36067.4	-980.494	3.2802	0.203683	0.240083	
759600	-36066.4	-979.93	3.25674	0.203683	0.240083	
759700	-36048.2	-981.035	3.25674	0.202865	0.240901	
759800	-36026.5	-979.5	3.39448	0.191911	0.227894	
759900	-36034.5	-978.268	3.27128	0.191911	0.227894	
760000	-36039.4	-978.784	3.27128	0.191911	0.227894	
760100	-36033.5	-979.302	3.3231	0.191911	0.227894	
760200	-36054.7	-979.862	3.3275	0.191911	0.227894	
760300	-36062.6	-980.377	3.3275	0.191911	0.227894	
760400	-36046.8	-975.996	3.19746	0.181757	0.215836	
760500	-36034.7	-977.348	3.40134	0.181757	0.215836	
760600	-36032.6	-978.371	3.48643	0.181757	0.215836	
760700	-36022.6	-975.609	3.21029	0.181757	0.215836	
760800	-36037.1	-976.127	3.2277	0.181757	0.215836	
760900	-36058.6	-978.936	3.45705	0.181757	0.215836	
761000	-36072.5	-983.525	3.45705	0.200378	0.237949	
761100	-36079.7	-982.003	3.38305	0.190283	0.226708	
761200	-36079.5	-980.809	3.29862	0.190283	0.226708	
761300	-36094	-981.301	3.31286	0.190283	0.226708	
761400	-36084.2	-981.072	3.3425	0.190283	0.226708	
761500	-36071.3	-979.405	3.2108	0.190283	0.226708	
761600	-36066.3	-979.688	3.25665	0.190283	0.226708	
761700	-36033.9	-978.638	3.25665	0.190283	0.226708	
761800	-36054	-984.89	3.25665	0.188757	0.228234	
761900	-36024.6	-984.201	3.26375	0.188757	0.228234	
762000	-36037.3	-984.541	3.20277	0.188757	0.228234	
762100	-36032.3	-976.082	3.30036	0.191892	0.2251	
762200	-36044.5	-978.37	3.46532	0.191892	0.2251	
762300	-36055	-982.275	3.34679	0.190086	0.226905	
762400	-36063.4	-982.452	3.34679	0.190086	0.226905	
762500	-36044.7	-981.444	3.29916	0.190086	0.226905	
762600	-36056.4	-982.546	3.40928	0.190086	0.226905	
762700	-36058.2	-985.736	3.39529	0.205268	0.245027	
762800	-36043.6	-982.337	3.09082	0.205268	0.245027	
762900	-36072.4	-984.988	3.26732	0.205268	0.245027	
763000	-36082.8	-985.104	3.26127	0.205268	0.245027	
763100	-36111.1	-984.605	3.12287	0.205268	0.245027	
763200	-36101.3	-985.262	3.22391	0.205268	0.245027	
763300	-36104.9	-982.684	3.22391	0.20645	0.243845	
763400	-36105.6	-982.75	3.23046	0.20645	0.243845	
763500	-36082.8	-981.878	3.17652	0.20645	0.243845	
763600	-36093.1	-983.199	3.27536	0.20645	0.243845	
763700	-36076.7	-982.402	3.27886	0.20645	0.243845	
763800	-36042.7	-980.231	3.17835	0.20645	0.243845	
763900	-36049.8	-979.693	3.12456	0.20645	0.243845	
764000	-36068.2	-980.316	3.13694	0.20645	0.243845	
764100	-36076.6	-980.701	3.15879	0.20645	0.243845	
764200	-36059.2	-980.594	3.21462	0.20645	0.243845	
764300	-36041.1	-979.748	3.14668	0.20645	0.243845	
764400	-36046.8	-980.228	3.16143	0.20645	0.243845	
764500	-36068.2	-982.143	3.26965	0.20645	0.243845	
764600	-36074.6	-982.809	3.26965	0.20645	0.243845	
764700	-36078.1	-983.283	3.28373	0.20645	0.243845	
764800	-36071.7	-981.91	3.12985	0.20645	0.243845	
764900	-36073.9	-982.776	3.26641	0.20645	0.243845	
765000	-36049.3	-982.277	3.26641	0.20645	0.243845	
765100	-36027.2	-980.876	3.14683	0.209325	0.247241	
765200	-36047.8	-983.095	3.23553	0.209325	0.247241	
765300	-36043.2	-982.431	3.20243	0.209325	0.247241	
765400	-36037.8	-980.351	3.20243	0.202843	0.239585	
765500	-36018.7	-980.275	3.22811	0.202843	0.239585	
765600	-36007.2	-980.303	3.26422	0.202843	0.239585	
765700	-36043.3	-979.342	3.05154	0.202843	0.239585	
765800	-36025.6	-979.231	3.09038	0.202843	0.239585	
765900	-36020.3	-981.207	3.17497	0.209551	0.247508	
766000	-36018.3	-981.661	3.22038	0.209551	0.247508	
766100	-36010	-980.828	3.22038	0.209551	0.247508	
766200	-36009.3	-980.821	3.1864	0.209551	0.247508	
766300	-36009.4	-982.004	3.27132	0.209551	0.247508	
766400	-35998	-985.179	3.18073	0.207949	0.24911	
766500	-35985.6	-984.777	3.1766	0.207949	0.24911	
766600	-35994.8	-984.958	3.1766	0.207949	0.24911	
766700	-35996.8	-982.331	3.1766	0.208709	0.248349	
766800	-36008.6	-982.483	3.17441	0.208709	0.248349	
766900	-36015	-983.338	3.25993	0.208709	0.248349	
767000	-36022.5	-981.454	3.03676	0.208709	0.248349	
767100	-36035.5	-982.19	3.07557	0.208709	0.248349	
767200	-36019.9	-981.575	3.08365	0.208709	0.248349	
767300	-36018.7	-981.213	3.25737	0.199124	0.236943	
767400	-36025.8	-980.53	3.15432	0.199124	0.236943	
767500	-35999.9	-980.645	3.25272	0.199124	0.236943	
767600	-36003.5	-979.024	3.10799	0.199124	0.236943	
767700	-36009.6	-979.198	3.10799	0.199124	0.236943	
767800	-35987	-978.328	3.10799	0.199124	0.236943	
767900	-36000.8	-978.385	3.07884	0.199124	0.236943	
768000	-35997.9	-979.842	3.24201	0.199124	0.236943	
768100	-35998.6	-979.196	3.2122	0.199124	0.236943	
768200	-36024.6	-979.468	3.1524	0.199124	0.236943	
768300	-36031.9	-979.57	3.14525	0.199124	0.236943	
768400	-36023.8	-981.027	3.27351	0.199124	0.236943	
768500	-36032	-982.244	3.27351	0.199124	0.236943	
768600	-36021.8	-982.605	3.22851	0.198851	0.237216	
768700	-36020	-982.605	3.22851	0.198851	0.237216	
768800	-36019.4	-982.605	3.22851	0.198851	0.237216	
768900	-36037.9	-983.311	3.22851	0.198851	0.237216	
769000	-36032.2	-984.283	3.12236	0.208931	0.249241	
769100	-36030.4	-983.251	3.20347	0.201329	0.240172	
769200	-36032.1	-983.427	3.20347	0.201329	0.240172	
769300	-36020.3	-982.596	3.17327	0.201329	0.240172	
769400	-36040.1	-980.358	3.25963	0.203172	0.238328	
769500	-36046.8	-980.517	3.25963	0.203172	0.238328	
769600	-36049.2	-979.984	3.23821	0.203172	0.238328	
769700	-36032.8	-979.186	3.23821	0.203172	0.238328	
769800	-36044.3	-979.824	3.23821	0.203172	0.238328	
769900	-36035.3	-981.311	3.23821	0.202404	0.239096	
770000	-36067.4	-982.477	3.23821	0.202404	0.239096	
770100	-36062.6	-982.255	3.23267	0.202404	0.239096	
770200	-36058.5	-982.62	3.25275	0.20392	0.240888	
770300	-36064.9	-984.164	3.25806	0.209226	0.247155	
770400	-36056.7	-983.388	3.25806	0.208725	0.246563	
770500	-36064	-982.726	3.1447	0.198561	0.236498	
770600	-36070.3	-983.022	3.15681	0.198561	0.236498	
770700	-36074.7	-984.147	3.23442	0.198561	0.236498	
770800	-36049.4	-983.99	3.28866	0.198561	0.236498	
770900	-36042.4	-982.886	3.19566	0.198561	0.236498	
771000	-36046.1	-983.646	3.25418	0.198561	0.236498	
771100	-36046.3	-982.979	3.20503	0.198561	0.236498	
771200	-36048.1	-982.804	3.20503	0.198561	0.236498	
771300	-36044.9	-983.878	3.31236	0.198561	0.236498	
771400	-36049	-983.501	3.25723	0.198561	0.236498	
771500	-36044.4	-982.909	3.26792	0.198561	0.236498	
771600	-36018.5	-982.035	3.2505	0.198561	0.236498	
771700	-36034.7	-982.385	3.2505	0.198561	0.236498	
771800	-36034.7	-983.493	3.32634	0.198561	0.236498	
771900	-36027.7	-983.493	3.32634	0.198561	0.236498	
772000	-36034.4	-983.469	3.30645	0.198561	0.236498	
772100	-36037.7	-984.873	3.44689	0.198561	0.236498	
772200	-36036.8	-981.567	3.13373	0.198561	0.236498	
772300	-36021.1	-982.508	3.29779	0.198561	0.236498	
772400	-36022.6	-983.135	3.29779	0.198469	0.23659	
772500	-36039.9	-983.662	3.29779	0.198469	0.23659	
772600	-36016.7	-983.311	3.29779	0.198469	0.23659	
772700	-36019.6	-981.098	3.11169	0.198469	0.23659	
772800	-36018.3	-983.861	3.35279	0.198469	0.23659	
772900	-35997.2	-982.168	3.26509	0.197951	0.235973	
773000	-36018.7	-981.878	3.20097	0.197951	0.235973	
773100	-36005.5	-980.857	3.20097	0.197301	0.235198	
773200	-35991.6	-980.141	3.18207	0.197301	0.235198	
773300	-35985.8	-979.965	3.18207	0.197301	0.235198	
773400	-35988.7	-980.864	3.27198	0.197301	0.235198	
773500	-35993.4	-980.864	3.27198	0.197301	0.235198	
773600	-35988.3	-980.566	3.29488	0.197301	0.235198	
773700	-35994.6	-980.566	3.29488	0.197301	0.235198	
773800	-36009.3	-980.815	3.28466	0.197301	0.235198	
773900	-36024.3	-980.991	3.28466	0.197301	0.235198	
774000	-36034.3	-981.167	3.28466	0.197301	0.235198	
774100	-36006	-980.112	3.28466	0.197301	0.235198	
774200	-35993.2	-979.585	3.28466	0.197301	0.235198	
774300	-35991.6	-978.681	3.24695	0.197301	0.235198	
774400	-35972.1	-978.737	3.28772	0.197301	0.235198	
774500	-35967.3	-979.089	3.28772	0.197301	0.235198	
774600	-35970.5	-978.676	3.21126	0.197301	0.235198	
774700	-35958.1	-978.076	3.20397	0.197301	0.235198	
774800	-35957.4	-979.551	3.20397	0.204029	0.243219	
774900	-35935	-984.835	3.13219	0.202114	0.245134	
775000	-35930.2	-985.892	3.27647	0.202114	0.245134	
775100	-35923.5	-984.087	3.15381	0.202114	0.245134	
775200	-35932.3	-976.331	3.36012	0.198378	0.235014	
775300	-35928.7	-974.166	3.1436	0.198378	0.235014	
775400	-35935.8	-973.827	3.1436	0.198378	0.235014	
775500	-35943.9	-975.624	3.27251	0.198378	0.235014	
775600	-35971.8	-976.472	3.27251	0.198378	0.235014	
775700	-35977.8	-975.644	3.18975	0.198378	0.235014	
775800	-35983.1	-975.983	3.18975	0.198378	0.235014	
775900	-35973.2	-980.53	3.18975	0.196772	0.23662	
776000	-35985.6	-975.825	3.33692	0.199326	0.234066	
776100	-36000.3	-977.168	3.40695	0.199326	0.234066	
776200	-35989.9	-976.853	3.20468	0.201764	0.238689	
776300	-35978.1	-978.769	3.41312	0.201764	0.238689	
776400	-35977.9	-977.652	3.25102	0.201764	0.238689	
776500	-35983	-977.395	3.19168	0.201764	0.238689	
776600	-35975.1	-976.381	3.14068	0.201764	0.238689	
776700	-35967.5	-975.107	3.09825	0.197103	0.233175	
776800	-35965.5	-976.366	3.20737	0.197103	0.233175	
776900	-35946.3	-976.676	3.30562	0.197103	0.233175	
777000	-35980.4	-978.204	3.30716	0.197103	0.233175	
777100	-36003	-984.003	3.30716	0.195448	0.23483	
777200	-35992.3	-980.222	3.14936	0.195919	0.234359	
777300	-35993.2	-976.484	3.22394	0.197665	0.232613	
777400	-35979.7	-976.271	3.25154	0.197665	0.232613	
777500	-35976.9	-974.624	3.15193	0.197665	0.232613	
777600	-35979.1	-973.729	3.15193	0.192805	0.226893	
777700	-35960.8	-977.293	3.25079	0.206132	0.242576	
777800	-36000.6	-984.284	3.28324	0.203882	0.244825	
777900	-35995.8	-984.467	3.28324	0.203882	0.244825	
778000	-35992.2	-983.015	3.15631	0.203882	0.244825	
778100	-35995.8	-982.14	3.06884	0.203882	0.244825	
778200	-35978.8	-981.591	3.06884	0.203882	0.244825	
778300	-35979.9	-979.152	3.16587	0.188392	0.226224	
778400	-35984.1	-980.818	3.31417	0.188392	0.226224	
778500	-35963.1	-981.23	3.42852	0.188392	0.226224	
778600	-35964.5	-980.385	3.30743	0.188392	0.226224	
778700	-35952.7	-980.385	3.30743	0.188392	0.226224	
778800	-35959.6	-975.279	3.30743	0.190098	0.224519	
778900	-35966.9	-975.319	3.29481	0.190098	0.224519	
779000	-35976.7	-975.328	3.26238	0.190098	0.224519	
779100	-35987.2	-976.154	3.27839	0.190098	0.224519	
779200	-35969.4	-976.101	3.33972	0.190098	0.224519	
779300	-35969.6	-975.362	3.26579	0.190098	0.224519	
779400	-35975.1	-975.937	3.30033	0.190067	0.22455	
779500	-35975.1	-975.604	3.30033	0.190067	0.22455	
779600	-35977.3	-975.944	3.23505	0.193854	0.229024	
779700	-35982.7	-976.277	3.23505	0.193854	0.229024	
779800	-35993.1	-975.515	3.23505	0.194495	0.228382	
779900	-35979.2	-975.033	3.23505	0.194495	0.228382	
780000	-35996.8	-978.363	3.29106	0.193341	0.229536	
780100	-35994.6	-978.363	3.29106	0.193341	0.229536	
780200	-36014.7	-976.697	3.09012	0.193341	0.229536	
780300	-36008.5	-979.666	3.4042	0.193341	0.229536	
780400	-36021.4	-977.739	3.14291	0.193341	0.229536	
780500	-36013.8	-980.421	3.21572	0.201489	0.23921	
780600	-36030.1	-981.744	3.2487	0.203674	0.241803	
780700	-36031.3	-979.457	3.2487	0.192437	0.228462	
780800	-36024.3	-979.629	3.2487	0.192437	0.228462	
780900	-36023.2	-979.229	3.30927	0.188624	0.223936	
781000	-36036.2	-977.618	3.07954	0.188624	0.223936	
781100	-36039.4	-979.559	3.24136	0.189314	0.224755	
781200	-36029.3	-978.86	3.22294	0.189314	0.224755	
781300	-36045.2	-979.219	3.24167	0.189314	0.224755	
781400	-36057.7	-977.302	3.11834	0.189642	0.224427	
781500	-36083.3	-978.572	3.17793	0.189642	0.224427	
781600	-36095.8	-979.992	3.17793	0.189125	0.224944	
781700	-36103.7	-984.71	3.1171	0.211075	0.251051	
781800	-36101	-985.246	3.17071	0.211075	0.251051	
781900	-36118.7	-985.948	3.17152	0.211075	0.251051	
782000	-36117.4	-984.896	3.17152	0.211342	0.250784	
782100	-36106.2	-984.896	3.17152	0.211342	0.250784	
782200	-36113.1	-985.067	3.17152	0.211342	0.250784	
782300	-36112.7	-985.992	3.2469	0.211342	0.250784	
782400	-36114.9	-985.65	3.2469	0.211342	0.250784	
782500	-36112.9	-982.583	3.05924	0.211703	0.250423	
782600	-36109.1	-982.751	3.05924	0.211703	0.250423	
782700	-36116.1	-983.661	3.18525	0.212034	0.250092	
782800	-36099.5	-983.908	3.29241	0.212034	0.250092	
782900	-36106	-983.788	3.21445	0.212034	0.250092	
783000	-36115.8	-983.992	3.20182	0.212034	0.250092	
783100	-36108.4	-983.263	3.19494	0.212034	0.250092	
783200	-36087.7	-981.943	3.19494	0.212034	0.250092	
783300	-36085.9	-981.943	3.19494	0.212034	0.250092	
783400	-36075.8	-979.817	3.42206	0.194889	0.22987	
783500	-36048.3	-978.561	3.36247	0.194889	0.22987	
783600	-36044.1	-976.68	3.15791	0.194889	0.22987	
783700	-36050.7	-976.68	3.15791	0.194889	0.22987	
783800	-36044.4	-977.285	3.21838	0.194889	0.22987	
783900	-36033.7	-977.939	3.30031	0.194889	0.22987	
784000	-36040.3	-977.774	3.30031	0.194889	0.22987	
784100	-36041.1	-976.928	3.19921	0.194889	0.22987	
784200	-36049.1	-977.985	3.27189	0.194889	0.22987	
784300	-36042.1	-977.771	3.234	0.194889	0.22987	
784400	-36041.6	-977.229	3.21278	0.194889	0.22987	
784500	-36058.5	-977.724	3.21278	0.194889	0.22987	
784600	-36065.9	-978.672	3.27458	0.194889	0.22987	
784700	-36056.3	-979.287	3.35256	0.194889	0.22987	
784800	-36053.5	-979.014	3.32524	0.194889	0.22987	
784900	-36042.7	-978.849	3.32524	0.194889	0.22987	
785000	-36040.9	-978.683	3.32524	0.194889	0.22987	
785100	-36031.5	-979.412	3.48067	0.194889	0.22987	
785200	-36009.9	-976.946	3.30005	0.194889	0.22987	
785300	-36012.8	-976.908	3.26321	0.194889	0.22987	
785400	-36026.7	-977.073	3.26321	0.194889	0.22987	
785500	-36020.8	-976.982	3.31057	0.195117	0.229642	
785600	-36031.7	-977.388	3.30229	0.195117	0.229642	
785700	-36043.6	-978.104	3.30879	0.195117	0.229642	
785800	-36063.4	-980.06	3.47172	0.195117	0.229642	
785900	-36074	-979.968	3.39735	0.195117	0.229642	
786000	-36078.2	-978.546	3.28773	0.195117	0.229642	
786100	-36082.7	-978.709	3.28773	0.195117	0.229642	
786200	-36078.3	-978.74	3.33975	0.195117	0.229642	
786300	-36073.8	-979.335	3.41559	0.195117	0.229642	
786400	-36067	-979.172	3.41559	0.195117	0.229642	
786500	-36044.4	-978	3.34723	0.195117	0.229642	
786600	-36035.1	-976.476	3.22743	0.195117	0.229642	
786700	-36040.2	-976.802	3.22743	0.195117	0.229642	
786800	-36074.3	-979.244	3.34128	0.195117	0.229642	
786900	-36068.7	-978.784	3.3442	0.195117	0.229642	
787000	-36070.7	-979.273	3.3442	0.195117	0.229642	
787100	-36080.1	-979.472	3.31519	0.195117	0.229642	
787200	-36072.6	-982.772	3.19329	0.193413	0.231346	
787300	-36044.7	-982.973	3.32081	0.193413	0.231346	
787400	-36054.1	-981.708	3.1943	0.193413	0.231346	
787500	-36057.8	-982.162	3.2576	0.193413	0.231346	
787600	-36057.1	-981.983	3.2576	0.193413	0.231346	
787700	-36053.4	-981.851	3.2444	0.193413	0.231346	
787800	-36046	-981.313	3.2444	0.193413	0.231346	
787900	-36066.1	-982.78	3.30154	0.193413	0.231346	
788000	-36055.9	-982.78	3.30154	0.193413	0.231346	
788100	-36054.9	-982.601	3.30154	0.193413	0.231346	
788200	-36065.9	-982.051	3.19279	0.193413	0.231346	
788300	-36076	-984.771	3.42903	0.193413	0.231346	
788400	-36089.9	-983.577	3.29168	0.193413	0.231346	
788500	-36071.5	-983.629	3.33266	0.193413	0.231346	
788600	-36076.3	-978.7	3.18813	0.194777	0.229983	
788700	-36080.6	-979.158	3.20067	0.194777	0.229983	
788800	-36085.6	-980.156	3.2672	0.194777	0.229983	
788900	-36098.9	-981.64	3.24907	0.199366	0.235401	
789000	-36108.4	-982.152	3.30033	0.199366	0.235401	
789100	-36102.2	-982.1	3.3117	0.199366	0.235401	
789200	-36130.3	-983.77	3.32915	0.199366	0.235401	
789300	-36120.2	-982.376	3.22304	0.199366	0.235401	
789400	-36118.5	-982.543	3.22304	0.199366	0.235401	
789500	-36103.9	-982.044	3.22304	0.199366	0.235401	
789600	-36123.6	-981.549	3.10705	0.199366	0.235401	
789700	-36128.9	-982.556	3.17454	0.199366	0.235401	
789800	-36139.9	-983.385	3.17454	0.202404	0.238989	
789900	-36117.9	-982.056	3.17454	0.202404	0.238989	
790000	-36108.2	-982.099	3.21206	0.202404	0.238989	
790100	-36121.1	-984.042	3.29012	0.202404	0.238989	
790200	-36084.6	-982.168	3.14959	0.205702	0.242699	
790300	-36075.3	-982.022	3.13503	0.205702	0.242699	
790400	-36087.8	-983.59	3.24223	0.205702	0.242699	
790500	-36086.2	-983.26	3.24223	0.205702	0.242699	
790600	-36106.2	-982.422	3.12536	0.205702	0.242699	
790700	-36088.2	-981.264	3.12536	0.205702	0.242699	
790800	-36092.6	-981.264	3.12536	0.205702	0.242699	
790900	-36105.6	-983.802	3.36267	0.205702	0.242699	
791000	-36119.8	-982.032	3.20221	0.205702	0.242699	
791100	-36097.3	-981.982	3.26333	0.205702	0.242699	
791200	-36087.2	-982.377	3.30279	0.205702	0.242699	
791300	-36059	-979.874	3.18484	0.205702	0.242699	
791400	-36051.4	-979.874	3.18484	0.205702	0.242699	
791500	-36045.8	-979.543	3.18484	0.205702	0.242699	
791600	-36043.4	-978.417	3.12188	0.205702	0.242699	
791700	-36029.8	-978.36	3.1658	0.205702	0.242699	
791800	-36038.4	-979.022	3.1658	0.205702	0.242699	
791900	-36047.3	-979.773	3.1658	0.207628	0.244972	
792000	-36061.7	-981.689	3.253	0.207868	0.245256	
792100	-36052	-980.578	3.19151	0.207868	0.245256	
792200	-36048.8	-980.248	3.19151	0.207868	0.245256	
792300	-36023	-978.962	3.1787	0.207868	0.245256	
792400	-36030.7	-979.205	3.33304	0.200388	0.23643	
792500	-36057.8	-978.815	3.19477	0.200388	0.23643	
792600	-36070.4	-981.882	3.2335	0.209647	0.247355	
792700	-36058	-980.889	3.20037	0.209647	0.247355	
792800	-36042	-984.908	3.20037	0.207899	0.249104	
